snowfall,date,season,continent,region,resort,day_of_year
0,2013-04-27 00:00:00+00:00,2012,Europe,valais,aletsch-arena,117
0,2013-04-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,118
0,2013-04-29 00:00:00+00:00,2012,Europe,valais,aletsch-arena,119
0,2013-04-30 00:00:00+00:00,2012,Europe,valais,aletsch-arena,120
0,2013-05-01 00:00:00+00:00,2012,Europe,valais,aletsch-arena,121
0,2013-05-15 00:00:00+00:00,2012,Europe,valais,aletsch-arena,135
0,2013-05-30 00:00:00+00:00,2012,Europe,valais,aletsch-arena,150
0,2013-06-14 00:00:00+00:00,2012,Europe,valais,aletsch-arena,165
0,2013-06-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,179
0,2013-07-13 00:00:00+00:00,2012,Europe,valais,aletsch-arena,194
0,2013-07-28 00:00:00+00:00,2012,Europe,valais,aletsch-arena,209
0,2013-08-12 00:00:00+00:00,2012,Europe,valais,aletsch-arena,224
0,2013-08-27 00:00:00+00:00,2012,Europe,valais,aletsch-arena,239
0,2011-10-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,293
0,2011-10-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,296
0,2011-10-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,297
0,2011-10-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,298
0,2011-11-01 00:00:00+00:00,2011,Europe,valais,aletsch-arena,305
0,2011-11-03 00:00:00+00:00,2011,Europe,valais,aletsch-arena,307
0,2011-11-04 00:00:00+00:00,2011,Europe,valais,aletsch-arena,308
0,2011-11-05 00:00:00+00:00,2011,Europe,valais,aletsch-arena,309
0,2011-11-07 00:00:00+00:00,2011,Europe,valais,aletsch-arena,311
0,2011-11-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,312
0,2011-11-09 00:00:00+00:00,2011,Europe,valais,aletsch-arena,313
0,2011-11-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,314
0,2011-11-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,315
0,2011-11-12 00:00:00+00:00,2011,Europe,valais,aletsch-arena,316
0,2011-11-13 00:00:00+00:00,2011,Europe,valais,aletsch-arena,317
0,2011-11-14 00:00:00+00:00,2011,Europe,valais,aletsch-arena,318
0,2011-11-15 00:00:00+00:00,2011,Europe,valais,aletsch-arena,319
0,2011-11-16 00:00:00+00:00,2011,Europe,valais,aletsch-arena,320
0,2011-11-17 00:00:00+00:00,2011,Europe,valais,aletsch-arena,321
0,2011-11-19 00:00:00+00:00,2011,Europe,valais,aletsch-arena,323
0,2011-11-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,324
0,2011-11-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,325
0,2011-11-22 00:00:00+00:00,2011,Europe,valais,aletsch-arena,326
0,2011-11-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,327
0,2011-11-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,328
0,2011-11-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,329
0,2011-11-26 00:00:00+00:00,2011,Europe,valais,aletsch-arena,330
0,2011-11-27 00:00:00+00:00,2011,Europe,valais,aletsch-arena,331
0,2011-11-28 00:00:00+00:00,2011,Europe,valais,aletsch-arena,332
0,2011-11-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,333
0,2011-11-30 00:00:00+00:00,2011,Europe,valais,aletsch-arena,334
0,2011-12-01 00:00:00+00:00,2011,Europe,valais,aletsch-arena,335
0,2011-12-02 00:00:00+00:00,2011,Europe,valais,aletsch-arena,336
0,2011-12-03 00:00:00+00:00,2011,Europe,valais,aletsch-arena,337
0,2011-12-04 00:00:00+00:00,2011,Europe,valais,aletsch-arena,338
0,2011-12-05 00:00:00+00:00,2011,Europe,valais,aletsch-arena,339
0,2011-12-06 00:00:00+00:00,2011,Europe,valais,aletsch-arena,340
0,2011-12-07 00:00:00+00:00,2011,Europe,valais,aletsch-arena,341
0,2011-12-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,342
0,2011-12-09 00:00:00+00:00,2011,Europe,valais,aletsch-arena,343
0,2011-12-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,344
0,2011-12-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,345
0,2011-12-12 00:00:00+00:00,2011,Europe,valais,aletsch-arena,346
0,2011-12-13 00:00:00+00:00,2011,Europe,valais,aletsch-arena,347
0,2011-12-14 00:00:00+00:00,2011,Europe,valais,aletsch-arena,348
0,2011-12-15 00:00:00+00:00,2011,Europe,valais,aletsch-arena,349
0,2011-12-16 00:00:00+00:00,2011,Europe,valais,aletsch-arena,350
0,2011-12-17 00:00:00+00:00,2011,Europe,valais,aletsch-arena,351
0,2011-12-18 00:00:00+00:00,2011,Europe,valais,aletsch-arena,352
0,2011-12-19 00:00:00+00:00,2011,Europe,valais,aletsch-arena,353
0,2011-12-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,354
0,2011-12-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,355
0,2011-12-22 00:00:00+00:00,2011,Europe,valais,aletsch-arena,356
0,2011-12-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,357
0,2011-12-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,358
0,2011-12-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,359
0,2011-12-26 00:00:00+00:00,2011,Europe,valais,aletsch-arena,360
0,2011-12-27 00:00:00+00:00,2011,Europe,valais,aletsch-arena,361
0,2011-12-28 00:00:00+00:00,2011,Europe,valais,aletsch-arena,362
0,2011-12-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,363
0,2011-12-30 00:00:00+00:00,2011,Europe,valais,aletsch-arena,364
0,2011-12-31 00:00:00+00:00,2011,Europe,valais,aletsch-arena,365
0,2012-01-01 00:00:00+00:00,2011,Europe,valais,aletsch-arena,1
0,2012-01-02 00:00:00+00:00,2011,Europe,valais,aletsch-arena,2
0,2012-01-03 00:00:00+00:00,2011,Europe,valais,aletsch-arena,3
0,2012-01-04 00:00:00+00:00,2011,Europe,valais,aletsch-arena,4
0,2012-01-05 00:00:00+00:00,2011,Europe,valais,aletsch-arena,5
0,2012-01-06 00:00:00+00:00,2011,Europe,valais,aletsch-arena,6
0,2012-01-07 00:00:00+00:00,2011,Europe,valais,aletsch-arena,7
0,2012-01-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,8
0,2012-01-09 00:00:00+00:00,2011,Europe,valais,aletsch-arena,9
0,2012-01-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,10
0,2012-01-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,11
0,2012-01-12 00:00:00+00:00,2011,Europe,valais,aletsch-arena,12
0,2012-01-13 00:00:00+00:00,2011,Europe,valais,aletsch-arena,13
0,2012-01-14 00:00:00+00:00,2011,Europe,valais,aletsch-arena,14
0,2012-01-15 00:00:00+00:00,2011,Europe,valais,aletsch-arena,15
0,2012-01-16 00:00:00+00:00,2011,Europe,valais,aletsch-arena,16
0,2012-01-17 00:00:00+00:00,2011,Europe,valais,aletsch-arena,17
0,2012-01-18 00:00:00+00:00,2011,Europe,valais,aletsch-arena,18
0,2012-01-19 00:00:00+00:00,2011,Europe,valais,aletsch-arena,19
0,2012-01-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,20
0,2012-01-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,21
0,2012-01-22 00:00:00+00:00,2011,Europe,valais,aletsch-arena,22
0,2012-01-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,23
0,2012-01-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,24
0,2012-01-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,25
0,2012-01-26 00:00:00+00:00,2011,Europe,valais,aletsch-arena,26
0,2012-01-27 00:00:00+00:00,2011,Europe,valais,aletsch-arena,27
0,2012-01-28 00:00:00+00:00,2011,Europe,valais,aletsch-arena,28
0,2012-01-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,29
0,2012-01-30 00:00:00+00:00,2011,Europe,valais,aletsch-arena,30
0,2012-01-31 00:00:00+00:00,2011,Europe,valais,aletsch-arena,31
0,2012-02-01 00:00:00+00:00,2011,Europe,valais,aletsch-arena,32
0,2012-02-02 00:00:00+00:00,2011,Europe,valais,aletsch-arena,33
0,2012-02-03 00:00:00+00:00,2011,Europe,valais,aletsch-arena,34
0,2012-02-04 00:00:00+00:00,2011,Europe,valais,aletsch-arena,35
0,2012-02-05 00:00:00+00:00,2011,Europe,valais,aletsch-arena,36
0,2012-02-06 00:00:00+00:00,2011,Europe,valais,aletsch-arena,37
0,2012-02-07 00:00:00+00:00,2011,Europe,valais,aletsch-arena,38
0,2012-02-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,39
0,2012-02-09 00:00:00+00:00,2011,Europe,valais,aletsch-arena,40
0,2012-02-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,41
0,2012-02-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,42
0,2012-02-12 00:00:00+00:00,2011,Europe,valais,aletsch-arena,43
0,2012-02-13 00:00:00+00:00,2011,Europe,valais,aletsch-arena,44
0,2012-02-14 00:00:00+00:00,2011,Europe,valais,aletsch-arena,45
0,2012-02-15 00:00:00+00:00,2011,Europe,valais,aletsch-arena,46
0,2012-02-16 00:00:00+00:00,2011,Europe,valais,aletsch-arena,47
0,2012-02-17 00:00:00+00:00,2011,Europe,valais,aletsch-arena,48
0,2012-02-18 00:00:00+00:00,2011,Europe,valais,aletsch-arena,49
0,2012-02-19 00:00:00+00:00,2011,Europe,valais,aletsch-arena,50
0,2012-02-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,51
0,2012-02-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,52
0,2012-02-22 00:00:00+00:00,2011,Europe,valais,aletsch-arena,53
0,2012-02-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,54
0,2012-02-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,55
0,2012-02-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,56
0,2012-02-26 00:00:00+00:00,2011,Europe,valais,aletsch-arena,57
0,2012-02-27 00:00:00+00:00,2011,Europe,valais,aletsch-arena,58
0,2012-02-28 00:00:00+00:00,2011,Europe,valais,aletsch-arena,59
0,2012-02-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,60
0,2012-03-01 00:00:00+00:00,2011,Europe,valais,aletsch-arena,61
0,2012-03-02 00:00:00+00:00,2011,Europe,valais,aletsch-arena,62
0,2012-03-03 00:00:00+00:00,2011,Europe,valais,aletsch-arena,63
0,2012-03-04 00:00:00+00:00,2011,Europe,valais,aletsch-arena,64
0,2012-03-05 00:00:00+00:00,2011,Europe,valais,aletsch-arena,65
0,2012-03-06 00:00:00+00:00,2011,Europe,valais,aletsch-arena,66
0,2012-03-07 00:00:00+00:00,2011,Europe,valais,aletsch-arena,67
0,2012-03-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,68
0,2012-03-09 00:00:00+00:00,2011,Europe,valais,aletsch-arena,69
0,2012-03-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,70
0,2012-03-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,71
0,2012-03-12 00:00:00+00:00,2011,Europe,valais,aletsch-arena,72
0,2012-03-13 00:00:00+00:00,2011,Europe,valais,aletsch-arena,73
0,2012-03-14 00:00:00+00:00,2011,Europe,valais,aletsch-arena,74
0,2012-03-15 00:00:00+00:00,2011,Europe,valais,aletsch-arena,75
0,2012-03-16 00:00:00+00:00,2011,Europe,valais,aletsch-arena,76
0,2012-03-17 00:00:00+00:00,2011,Europe,valais,aletsch-arena,77
0,2012-03-18 00:00:00+00:00,2011,Europe,valais,aletsch-arena,78
0,2012-03-19 00:00:00+00:00,2011,Europe,valais,aletsch-arena,79
0,2012-03-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,80
0,2012-03-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,81
0,2012-03-22 00:00:00+00:00,2011,Europe,valais,aletsch-arena,82
0,2012-03-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,83
0,2012-03-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,84
0,2012-03-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,85
0,2012-03-26 00:00:00+00:00,2011,Europe,valais,aletsch-arena,86
0,2012-03-27 00:00:00+00:00,2011,Europe,valais,aletsch-arena,87
0,2012-03-28 00:00:00+00:00,2011,Europe,valais,aletsch-arena,88
0,2012-03-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,89
0,2012-03-30 00:00:00+00:00,2011,Europe,valais,aletsch-arena,90
0,2012-03-31 00:00:00+00:00,2011,Europe,valais,aletsch-arena,91
0,2012-04-01 00:00:00+00:00,2011,Europe,valais,aletsch-arena,92
0,2012-04-02 00:00:00+00:00,2011,Europe,valais,aletsch-arena,93
0,2012-04-03 00:00:00+00:00,2011,Europe,valais,aletsch-arena,94
0,2012-04-04 00:00:00+00:00,2011,Europe,valais,aletsch-arena,95
0,2012-04-05 00:00:00+00:00,2011,Europe,valais,aletsch-arena,96
0,2012-04-06 00:00:00+00:00,2011,Europe,valais,aletsch-arena,97
0,2012-04-07 00:00:00+00:00,2011,Europe,valais,aletsch-arena,98
0,2012-04-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,99
0,2012-04-09 00:00:00+00:00,2011,Europe,valais,aletsch-arena,100
0,2012-04-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,101
0,2012-04-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,102
0,2012-04-12 00:00:00+00:00,2011,Europe,valais,aletsch-arena,103
0,2012-04-13 00:00:00+00:00,2011,Europe,valais,aletsch-arena,104
0,2012-04-14 00:00:00+00:00,2011,Europe,valais,aletsch-arena,105
0,2012-04-15 00:00:00+00:00,2011,Europe,valais,aletsch-arena,106
0,2012-04-16 00:00:00+00:00,2011,Europe,valais,aletsch-arena,107
0,2012-04-17 00:00:00+00:00,2011,Europe,valais,aletsch-arena,108
0,2012-04-18 00:00:00+00:00,2011,Europe,valais,aletsch-arena,109
0,2012-04-19 00:00:00+00:00,2011,Europe,valais,aletsch-arena,110
0,2012-04-20 00:00:00+00:00,2011,Europe,valais,aletsch-arena,111
0,2012-04-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,112
0,2012-04-22 00:00:00+00:00,2011,Europe,valais,aletsch-arena,113
0,2012-04-23 00:00:00+00:00,2011,Europe,valais,aletsch-arena,114
0,2012-04-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,115
0,2012-04-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,116
0,2012-04-26 00:00:00+00:00,2011,Europe,valais,aletsch-arena,117
0,2012-04-27 00:00:00+00:00,2011,Europe,valais,aletsch-arena,118
0,2012-04-28 00:00:00+00:00,2011,Europe,valais,aletsch-arena,119
0,2012-04-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,120
0,2012-04-30 00:00:00+00:00,2011,Europe,valais,aletsch-arena,121
0,2012-05-02 00:00:00+00:00,2011,Europe,valais,aletsch-arena,123
0,2012-05-08 00:00:00+00:00,2011,Europe,valais,aletsch-arena,129
0,2012-05-10 00:00:00+00:00,2011,Europe,valais,aletsch-arena,131
0,2012-05-11 00:00:00+00:00,2011,Europe,valais,aletsch-arena,132
0,2012-05-21 00:00:00+00:00,2011,Europe,valais,aletsch-arena,142
0,2012-05-24 00:00:00+00:00,2011,Europe,valais,aletsch-arena,145
0,2012-05-25 00:00:00+00:00,2011,Europe,valais,aletsch-arena,146
0,2012-05-29 00:00:00+00:00,2011,Europe,valais,aletsch-arena,150
0,2012-05-30 00:00:00+00:00,2011,Europe,valais,aletsch-arena,151
16,2019-11-04 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,308
6,2019-11-06 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,310
2,2019-11-08 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,312
13,2019-11-14 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,318
0,2019-11-15 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,319
0,2019-11-16 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,320
0,2019-11-18 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,322
0,2019-11-21 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,325
0,2019-11-22 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,326
0,2019-11-23 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,327
0,2019-11-24 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,328
0,2019-11-25 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,329
0,2019-11-26 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,330
2,2019-11-29 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,333
0,2019-11-30 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,334
4,2019-12-01 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,335
0,2019-12-02 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,336
0,2019-12-03 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,337
0,2019-12-04 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,338
0,2019-12-05 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,339
0,2019-12-06 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,340
0,2019-12-07 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,341
0,2019-12-08 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,342
10,2019-12-09 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,343
0,2019-12-10 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,344
0,2019-12-11 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,345
7,2019-12-12 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,346
11,2019-12-13 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,347
11,2019-12-14 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,348
0,2019-12-15 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,349
0,2019-12-16 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,350
0,2019-12-17 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,351
0,2019-12-18 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,352
0,2019-12-19 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,353
0,2019-12-20 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,354
5,2019-12-21 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,355
6,2019-12-22 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,356
14,2019-12-23 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,357
5,2019-12-24 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,358
0,2019-12-25 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,359
0,2019-12-26 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,360
3,2019-12-27 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,361
0,2019-12-28 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,362
0,2019-12-29 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,363
0,2019-12-30 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,364
0,2019-12-31 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,365
0,2020-01-01 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,1
0,2020-01-02 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,2
0,2020-01-03 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,3
0,2020-01-04 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,4
0,2020-01-05 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,5
0,2020-01-06 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,6
0,2020-01-07 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,7
0,2020-01-08 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,8
0,2020-01-09 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,9
2,2020-01-10 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,10
0,2020-01-11 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,11
0,2020-01-12 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,12
0,2020-01-13 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,13
0,2020-01-14 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,14
0,2020-01-15 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,15
0,2020-01-16 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,16
4,2020-01-17 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,17
12,2020-01-18 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,18
0,2020-01-19 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,19
0,2020-01-20 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,20
0,2020-01-21 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,21
0,2020-01-22 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,22
0,2020-01-23 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,23
0,2020-01-24 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,24
0,2020-01-25 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,25
2,2020-01-26 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,26
0,2020-01-27 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,27
6,2020-01-28 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,28
2,2020-01-29 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,29
0,2020-01-30 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,30
0,2020-01-31 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,31
0,2020-02-01 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,32
0,2020-02-02 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,33
0,2020-02-03 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,34
0,2020-02-04 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,35
3,2020-02-05 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,36
0,2020-02-06 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,37
0,2020-02-07 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,38
0,2020-02-08 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,39
0,2020-02-09 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,40
0,2020-02-10 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,41
2,2020-02-11 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,42
0,2020-02-12 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,43
4,2020-02-13 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,44
0,2020-02-14 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,45
0,2020-02-15 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,46
0,2020-02-16 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,47
0,2020-02-17 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,48
0,2020-02-18 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,49
2,2020-02-19 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,50
0,2020-02-20 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,51
0,2020-02-21 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,52
0,2020-02-22 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,53
0,2020-02-23 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,54
0,2020-02-24 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,55
4,2020-02-25 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,56
0,2020-02-26 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,57
8,2020-02-27 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,58
0,2020-02-28 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,59
3,2020-02-29 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,60
0,2020-03-01 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,61
12,2020-03-02 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,62
14,2020-03-03 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,63
0,2020-03-04 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,64
3,2020-03-05 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,65
11,2020-03-06 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,66
0,2020-03-07 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,67
0,2020-03-08 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,68
2,2020-03-09 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,69
0,2020-03-10 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,70
0,2020-03-11 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,71
0,2020-03-12 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,72
0,2020-03-13 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,73
0,2020-03-14 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,74
0,2020-03-15 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,75
0,2020-03-16 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,76
0,2020-03-18 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,78
0,2020-03-20 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,80
0,2020-03-23 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,83
0,2020-03-26 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,86
0,2020-03-31 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,91
0,2020-04-06 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,97
0,2020-04-10 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,101
0,2020-04-14 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,105
0,2020-04-20 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,111
0,2020-04-23 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,114
0,2020-04-28 00:00:00+00:00,2019,Europe,northern-alps,alpe-dhuez,119
0,2018-11-01 00:00:00+00:00,2018,Europe,northern-alps,alpe-dhuez,305
0,2018-11-04 00:00:00+00:00,2018,Europe,northern-alps,alpe-dhuez,308
0,2018-11-06 00:00:00+00:00,2018,Europe,northern-alps,alpe-dhuez,310
0,2018-11-07 00:00:00+00:00,2018,Europe,northern-alps,alpe-dhuez,311
0,2018-11-08 00:00:00+00:00,2018,Europe,northern-alps,alpe-dhuez,312
0,2018-11-09 00:00:00+00:00,2018,Europe,northern-alps,alpe-dhuez,313
